index;Type;NP;Answer;RT;Item;Correct;Participant;Source
32362;literal_m;сладкий сироп;Да;1236;сладкий;1;385;Social Networks
32363;bleaching;крепкий квас;Да;1450;крепкий;1;385;Social Networks
32364;literal_b;тяжёлый камень;Да;1051;тяжёлый;1;385;Social Networks
32365;metaphor;острая одышка;Нет;1444;острая;0;385;Social Networks
32366;filler_yes;тёплая погода;Да;1991;тёплая;1;385;Social Networks
32367;filler_no;томатный приют;Нет;1192;томатный;1;385;Social Networks
32368;filler_no;выпускной цвет;Нет;1360;выпускной;1;385;Social Networks
32369;filler_yes;зелёная ручка;Да;833;зелёная;1;385;Social Networks
32370;filler_no;точечный паркет;Нет;1134;точечный;1;385;Social Networks
32371;filler_no;щедрый факел;Нет;1122;щедрый;1;385;Social Networks
32372;filler_yes;удобный сервис;Да;1003;удобный;1;385;Social Networks
32373;filler_no;антисоветская река;Нет;1663;антисоветская;1;385;Social Networks
32374;filler_no;влиятельный сад;Нет;1336;влиятельный;1;385;Social Networks
32375;filler_yes;деревянная лавочка;Да;984;деревянная;1;385;Social Networks
32376;filler_no;цветущая помада;Нет;1387;цветущая;1;385;Social Networks
32377;filler_no;фазовая лилия;Нет;1108;фазовая;1;385;Social Networks
32378;literal_m;горячий кофе;Да;839;горячий;1;385;Social Networks
32379;bleaching;безумная нужда;Да;1071;безумная;1;385;Social Networks
32380;literal_b;бешеные собаки;Да;858;бешеные;1;385;Social Networks
32381;metaphor;горькая дума;Да;1160;горькая;1;385;Social Networks
32382;filler_yes;захватывающая книга;Да;948;захватывающая;1;385;Social Networks
32383;filler_no;литровый диван;Нет;1030;литровый;1;385;Social Networks
32384;filler_no;влиятельный сад;Нет;2420;влиятельный;1;386;Social Networks
32385;filler_yes;белые носки;Да;1362;белые;1;386;Social Networks
32386;filler_no;здравый паспорт;Нет;1462;здравый;1;386;Social Networks
32387;filler_no;талантливый пирог;Нет;1522;талантливый;1;386;Social Networks
32388;filler_yes;захватывающая книга;Да;1276;захватывающая;1;386;Social Networks
32389;filler_no;хоровой арбуз;Нет;1227;хоровой;1;386;Social Networks
32390;filler_no;отсталый снег;Нет;1415;отсталый;1;386;Social Networks
32391;filler_yes;вкусный помидор;Да;1171;вкусный;1;386;Social Networks
32392;filler_no;компетентный грот;Нет;3147;компетентный;1;386;Social Networks
32393;filler_no;щедрый факел;Нет;1537;щедрый;1;386;Social Networks
32394;literal_m;горячий кофе;Да;1205;горячий;1;386;Social Networks
32395;filler_yes;быстрый транспорт;Да;1518;быстрый;1;386;Social Networks
32396;literal_b;тяжёлый камень;Да;1178;тяжёлый;1;386;Social Networks
32397;metaphor;светлые планы;Да;1577;светлые;1;386;Social Networks
32398;filler_no;выпускной цвет;Нет;1913;выпускной;1;386;Social Networks
32399;bleaching;безумная нужда;Да;2093;безумная;1;386;Social Networks
32400;filler_no;благодарная карета;Нет;1713;благодарная;1;386;Social Networks
32401;filler_yes;деревянная лавочка;Да;1442;деревянная;1;386;Social Networks
32402;filler_no;литровый диван;Нет;1367;литровый;1;386;Social Networks
32403;filler_no;фазовая лилия;Нет;1291;фазовая;1;386;Social Networks
32404;filler_yes;умный друг;Да;1164;умный;1;386;Social Networks
32405;filler_no;томатный приют;Нет;1374;томатный;1;386;Social Networks
32406;filler_no;ядовитый престиж;Нет;1330;ядовитый;1;386;Social Networks
32407;filler_yes;апельсиновый сок;Да;1195;апельсиновый;1;386;Social Networks
32408;filler_no;сутулая камера;Нет;1214;сутулая;1;386;Social Networks
32409;filler_no;талый туризм;Нет;1376;талый;1;386;Social Networks
32410;literal_m;сладкий сироп;Да;1348;сладкий;1;386;Social Networks
32411;filler_yes;хороший ученик;Да;1230;хороший;1;386;Social Networks
32412;literal_b;дикий пляж;Да;1926;дикий;1;386;Social Networks
32413;metaphor;горькая дума;Да;1551;горькая;1;386;Social Networks
32414;filler_no;честный крюк;Нет;1848;честный;1;386;Social Networks
32415;bleaching;лёгкий кризис;Да;1627;лёгкий;1;386;Social Networks
32416;filler_no;ликующая печь;Нет;1932;ликующая;1;386;Social Networks
32417;filler_yes;газовая печка;Да;1280;газовая;1;386;Social Networks
32418;filler_no;цветущая помада;Нет;2717;цветущая;1;386;Social Networks
32419;filler_no;мозговая сирень;Нет;1441;мозговая;1;386;Social Networks
32420;filler_yes;тёплая погода;Да;1265;тёплая;1;386;Social Networks
32421;filler_no;зеркальная сигарета;Нет;1260;зеркальная;1;386;Social Networks
32422;filler_no;усатая корзина;Нет;1229;усатая;1;386;Social Networks
32423;filler_yes;гнилой томат;Да;1305;гнилой;1;386;Social Networks
32424;filler_no;включенный комод;Нет;1581;включенный;1;386;Social Networks
32425;filler_no;круглосуточное тесто;Нет;1796;круглосуточное;1;386;Social Networks
32426;literal_m;грязная посуда;Да;1177;грязная;1;386;Social Networks
32427;filler_yes;известный актёр;Да;1274;известный;1;386;Social Networks
32428;literal_b;бешеные собаки;Да;1242;бешеные;1;386;Social Networks
32429;metaphor;холодный разговор;Да;1134;холодный;1;386;Social Networks
32430;filler_no;гордый мрамор;Нет;1580;гордый;1;386;Social Networks
32431;bleaching;крепкий квас;Да;1057;крепкий;1;386;Social Networks
32432;filler_no;консервная пьеса;Нет;1622;консервная;1;386;Social Networks
32433;filler_yes;свежие новости;Да;1119;свежие;1;386;Social Networks
32434;filler_no;хвойная сплетня;Нет;1381;хвойная;1;386;Social Networks
32435;filler_no;тревожный кошелёк;Нет;1520;тревожный;1;386;Social Networks
32436;filler_yes;удобный сервис;Да;1346;удобный;1;386;Social Networks
32437;filler_no;торопливый комок;Нет;1750;торопливый;1;386;Social Networks
32438;filler_no;точечный паркет;Нет;1543;точечный;1;386;Social Networks
32439;filler_yes;зелёная ручка;Да;1646;зелёная;1;386;Social Networks
32440;filler_no;бюджетный вирус;Нет;1559;бюджетный;1;386;Social Networks
32441;filler_no;антисоветская река;Да;1459;антисоветская;0;386;Social Networks
32442;literal_m;ледяной дождь;Да;1422;ледяной;1;386;Social Networks
32443;filler_yes;влажная трава;Да;1280;влажная;1;386;Social Networks
32444;literal_b;страшная ночь;Да;1636;страшная;1;386;Social Networks
32445;metaphor;острая одышка;Нет;1682;острая;0;386;Social Networks
32446;filler_no;женатый отчет;Нет;1512;женатый;1;386;Social Networks
32447;bleaching;глубокая ярость;Да;1579;глубокая;1;386;Social Networks
32448;filler_no;компетентный грот;Нет;3883;компетентный;1;387;Social Networks
32449;filler_no;хоровой арбуз;Нет;1874;хоровой;1;387;Social Networks
32450;filler_yes;белые носки;Да;1573;белые;1;387;Social Networks
32451;filler_no;отсталый снег;Нет;1918;отсталый;1;387;Social Networks
